"Rationale","Fbar (2018)","Catch (2018)","SSB (2018)","TSB (2018)","Fbar (2019)","Catch (2019)","SSB (2019)","TSB (2019)","SSB (2020)","TSB (2020)"
Fmult(2017) = 1.420,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.648948260787943,978611.399215449,1979916.07995144,2658309.15551512,1666280.3225534,2321697.9559535
Fmult(2017) = 1.430,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.653518318962506,983761.532211854,1978722.55891762,2658309.15551512,1660353.23436651,2317319.8087859
Fmult(2017) = 1.440,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.658088377137069,988892.294430415,1977529.95137712,2658309.15551512,1654442.39432195,2312958.42047399
Fmult(2017) = 1.450,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.662658435311632,994003.772545437,1976338.25658119,2658309.15551512,1648547.8382405,2308613.71479086
Fmult(2017) = 1.460,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.667228493486195,999096.052822368,1975147.47378172,2658309.15551512,1642669.60091272,2304285.61587318
Fmult(2017) = 1.470,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.671798551660758,1004169.22111979,1973957.60223124,2658309.15551512,1636807.71610507,2299974.04821953
Fmult(2017) = 1.480,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.676368609835321,1009223.36289137,1972768.64118289,2658309.15551512,1630962.2165662,2295678.93668856
Fmult(2017) = 1.490,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.680938668009884,1014258.56318784,1971580.58989044,2658309.15551512,1625133.1340332,2291400.20649723
Fmult(2017) = 1.500,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.685508726184447,1019274.90665893,1970393.4476083,2658309.15551512,1619320.49923789,2287137.78321914
Fmult(2017) = 1.510,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.69007878435901,1024272.47755532,1969207.2135915,2658309.15551512,1613524.34191314,2282891.59278268
Fmult(2017) = 1.520,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.694648842533573,1029251.35973057,1968021.88709571,2658309.15551512,1607744.6907993,2278661.56146941
Fmult(2017) = 1.530,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.699218900708136,1034211.63664301,1966837.46737719,2658309.15551512,1601981.57365054,2274447.61591226
Fmult(2017) = 1.540,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.703788958882699,1039153.39135769,1965653.95369286,2658309.15551512,1596235.01724129,2270249.68309384
Fmult(2017) = 1.550,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.708359017057262,1044076.70654829,1964471.34530027,2658309.15551512,1590505.04737275,2266067.69034476
Fmult(2017) = 1.560,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.712929075231825,1048981.66449897,1963289.64145756,2658309.15551512,1584791.68887933,2261901.56534191
Fmult(2017) = 1.570,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.717499133406388,1053868.34710626,1962108.84142352,2658309.15551512,1579094.96563519,2257751.23610677
Fmult(2017) = 1.580,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.722069191580951,1058736.83588097,1960928.94445756,2658309.15551512,1573414.90056082,2253616.63100373
Fmult(2017) = 1.590,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.726639249755514,1063587.21195004,1959749.94981971,2658309.15551512,1567751.51562955,2249497.67873843
Fmult(2017) = 1.600,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.731209307930077,1068419.55605837,1958571.85677063,2658309.15551512,1562104.83187422,2245394.30835612
Fmult(2017) = 1.610,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.73577936610464,1073233.94857068,1957394.66457158,2658309.15551512,1556474.86939379,2241306.44923995
Fmult(2017) = 1.620,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.740349424279203,1078030.46947339,1956218.37248447,2658309.15551512,1550861.64735996,2237234.03110935
Fmult(2017) = 1.630,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.744919482453766,1082809.19837636,1955042.97977181,2658309.15551512,1545265.18402387,2233176.98401842
Fmult(2017) = 1.640,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.749489540628329,1087570.21451481,1953868.48569675,2658309.15551512,1539685.49672282,2229135.23835425
Fmult(2017) = 1.650,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.754059598802892,1092313.59675103,1952694.88952304,2658309.15551512,1534122.60188695,2225108.72483535
Fmult(2017) = 1.660,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.758629656977454,1097039.42357629,1951522.19051505,2658309.15551512,1528576.515046,2221097.37450997
Fmult(2017) = 1.670,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.763199715152017,1101747.77311252,1950350.38793779,2658309.15551512,1523047.25083607,2217101.11875456
Fmult(2017) = 1.680,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.76776977332658,1106438.72311419,1949179.48105686,2658309.15551512,1517534.8230064,2213119.88927215
Fmult(2017) = 1.690,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.772339831501143,1111112.35097002,1948009.46913851,2658309.15551512,1512039.24442616,2209153.61809074
Fmult(2017) = 1.700,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.776909889675706,1115768.73370479,1946840.35144959,2658309.15551512,1506560.52709128,2205202.23756172
Fmult(2017) = 1.710,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.781479947850269,1120407.94798106,1945672.12725755,2658309.15551512,1501098.68213124,2201265.68035835
Fmult(2017) = 1.720,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.786050006024832,1125030.07010094,1944504.79583048,2658309.15551512,1495653.71981597,2197343.8794741
Fmult(2017) = 1.730,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.790620064199395,1129635.17600784,1943338.35643708,2658309.15551512,1490225.6495627,2193436.76822119
Fmult(2017) = 1.740,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.795190122373958,1134223.34128818,1942172.80834666,2658309.15551512,1484814.47994278,2189544.28022895
Fmult(2017) = 1.750,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.799760180548521,1138794.64117313,1941008.15082916,2658309.15551512,1479420.21868864,2185666.34944234
Fmult(2017) = 1.760,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.804330238723084,1143349.15054031,1939844.38315511,2658309.15551512,1474042.87270065,2181802.91012039
Fmult(2017) = 1.770,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.808900296897647,1147886.94391552,1938681.50459568,2658309.15551512,1468682.44805403,2177953.89683466
Fmult(2017) = 1.780,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.81347035507221,1152408.0954744,1937519.51442262,2658309.15551512,1463338.9500058,2174119.24446775
Fmult(2017) = 1.790,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.818040413246773,1156912.67904416,1936358.41190832,2658309.15551512,1458012.38300166,2170298.88821175
Fmult(2017) = 1.800,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.822610471421336,1161400.76810525,1935198.19632578,2658309.15551512,1452702.75068299,2166492.76356678
Fmult(2017) = 1.810,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.827180529595899,1165872.435793,1934038.8669486,2658309.15551512,1447410.05589376,2162700.80633943
Fmult(2017) = 1.820,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.831750587770462,1170327.75489935,1932880.423051,2658309.15551512,1442134.30068748,2158922.95264133
Fmult(2017) = 1.830,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.836320645945025,1174766.79787443,1931722.8639078,2658309.15551512,1436875.48633419,2155159.13888763
Fmult(2017) = 1.840,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.840890704119588,1179189.63682829,1930566.18879444,2658309.15551512,1431633.6133274,2151409.30179553
Fmult(2017) = 1.850,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.845460762294151,1183596.34353246,1929410.39698696,2658309.15551512,1426408.68139108,2147673.37838283
Fmult(2017) = 1.860,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.850030820468714,1187986.98942164,1928255.48776203,2658309.15551512,1421200.68948663,2143951.30596643
Fmult(2017) = 1.870,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.854600878643277,1192361.64559532,1927101.4603969,2658309.15551512,1416009.63581986,2140243.02216092
Fmult(2017) = 1.880,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.85917093681784,1196720.38281936,1925948.31416944,2658309.15551512,1410835.51784797,2136548.4648771
Fmult(2017) = 1.890,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.863740994992403,1201063.27152763,1924796.04835814,2658309.15551512,1405678.33228652,2132867.57232055
Fmult(2017) = 1.900,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.868311053166966,1205390.38182359,1923644.66224207,2658309.15551512,1400538.07511644,2129200.2829902
Fmult(2017) = 1.910,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.872881111341529,1209701.78348193,1922494.15510094,2658309.15551512,1395414.741591,2125546.53567691
Fmult(2017) = 1.920,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.877451169516092,1213997.54595007,1921344.52621503,2658309.15551512,1390308.32624281,2121906.26946203
Fmult(2017) = 1.930,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.882021227690655,1218277.73834984,1920195.77486526,2658309.15551512,1385218.82289077,2118279.42371601
Fmult(2017) = 1.940,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.886591285865218,1222542.42947896,1919047.90033311,2658309.15551512,1380146.22464708,2114665.93809698
Fmult(2017) = 1.950,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.891161344039781,1226791.68781266,1917900.90190072,2658309.15551512,1375090.52392423,2111065.75254935
Fmult(2017) = 1.960,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.895731402214344,1231025.58150518,1916754.77885079,2658309.15551512,1370051.71244192,2107478.80730245
Fmult(2017) = 1.970,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.900301460388907,1235244.1783914,1915609.53046665,2658309.15551512,1365029.78123409,2103905.04286911
Fmult(2017) = 1.980,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.90487151856347,1239447.5459883,1914465.1560322,2658309.15551512,1360024.72065586,2100344.40004428
Fmult(2017) = 1.990,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.909441576738033,1243635.7514965,1913321.65483198,2658309.15551512,1355036.52039051,2096796.81990371
Fmult(2017) = 2.000,0.457005817456298,1000558.99491934,2345982.31728889,2968999.19737491,0.914011634912596,1247808.86180186,1912179.02615111,2658309.15551512,1350065.16945638,2093262.2438025
